results,dba_name,license_number,inspection_date,facility_type,risk,zip,latitude,longitude,v_cumsum,v_cumsum_cs
Fail,HILLTOP FAMILY RESTAURANT,2652370,06/07/2023,Restaurant,1,60625,41.97592670619184,-87.69904568571212,11,2
Fail,JUSTINE FOOD MART,2717698,06/07/2023,Grocery Store,3,60620,41.75026194676381,-87.66225587318787,4,1
Pass,EUROPEAN CLASSIC,1139389,06/07/2023,Bakery,1,60646,41.98910686144164,-87.7764959338567,3,0
Pass,"HOME OF THE HOAGY,INC",2517823,06/07/2023,Restaurant,1,60643,41.69231135890114,-87.6552682468684,16,3
Pass,"FRANCIS XAVIER WARDE SCHOOL, OLD ST. PATRICKS CAMP",2911959,06/07/2023,Restaurant,1,60661,41.87986053821614,-87.64420965810271,1,0
Pass,Piccolo Specialty School,24781,06/07/2023,School,1,60651,41.90014610484065,-87.73129752546473,3,0
Fail,SOHO HOUSE CHICAGO,2307956,06/07/2023,Restaurant,1,60607,41.883557097965046,-87.64843239611488,5,2
Fail,Salazar Bilingual Ed. Ctr,30101,06/07/2023,School,1,60610,41.90144444659322,-87.63373911746031,1,0
Fail,CAFE BA BA REEBA,4378,06/07/2023,Restaurant,1,60614,41.918943198725025,-87.64868497024028,19,2
Pass,INFERNO SMOKES MONTROSE,2895528,06/07/2023,Grocery Store,3,60634,41.96036074146007,-87.76824842823227,3,1
Fail,DRYHOP BREWERS,2627467,06/07/2023,Restaurant,1,60657,41.939309677466014,-87.64422837055051,10,1
Fail,SOHO HOUSE CHICAGO,2298788,06/07/2023,Restaurant,1,60607,41.883557097965046,-87.64843239611488,10,4
Pass,ROMERO'S BURGER BULL,2457982,06/07/2023,Restaurant,1,60646,41.98562920191492,-87.76976501740226,2,0
Pass,GILHOOLEY'S,2470121,06/07/2023,Restaurant,1,60655,41.70582355306317,-87.71853994620498,8,0
Fail,BOEUFHAUS,1094341,06/07/2023,Restaurant,1,60622,41.89983387207676,-87.68709615660384,1,0
Pass,POKE POKE,2536324,06/07/2023,Restaurant,1,60603,41.88031201794687,-87.62630467620856,2,0
Pass,YELLOW ROSE CAFE INC,50484,06/07/2023,Restaurant,1,60646,41.98376846724376,-87.7661756872335,4,1
Fail,SHOP & SAVE MARKET #2100,2327448,06/07/2023,Grocery Store,1,60646,41.99598528606219,-87.78763711707086,15,3
Fail,FRIENDSHIP RESTAURANT,1275144,06/07/2023,Restaurant,1,60618,41.93261329538912,-87.71344917745209,16,2
Pass,URBAN MARKET,2125007,06/07/2023,Restaurant,1,60603,41.88180696006542,-87.62954311539407,4,0
Pass,BURGER KING #10797,2368803,06/07/2023,Restaurant,2,60647,41.91031368817502,-87.69854906884152,2,0
Pass,POS YO INC.,2911960,06/07/2023,Restaurant,1,60639,41.93149804730922,-87.75738202142212,0,0
Pass,JAMES RUSSELL  LOWELL ELEMENTARY,24251,06/07/2023,School,1,60651,41.906546839888,-87.71023278575913,4,1
Pass,TSAOCAA TEA,2617378,06/07/2023,Restaurant,1,60616,41.8545508013415,-87.63028971636605,3,0
Pass,PABLO CASALS ELEMENTARY,24011,06/07/2023,School,1,60651,41.90447488372153,-87.71427105327477,2,0
Fail,Jenner Academy,23951,06/07/2023,School,1,60610,41.90205805089518,-87.64101894094065,1,0
Pass,DAIRY QUEEN BRAZER,64537,06/07/2023,Restaurant,1,60634,41.95327478609716,-87.76852367918282,4,1
Pass,EL LLANO RESTAURANT,2583790,06/07/2023,Restaurant,1,60613,41.95350871051315,-87.67813956316716,8,0
Pass,HELLO JASMINE,2652970,06/07/2023,Restaurant,1,60616,41.8545508013415,-87.63028971636605,4,0
Pass,SEE THRU CHINESE RESTAURANT,1227055,06/07/2023,Restaurant,1,60651,41.895615313545314,-87.70670532510552,16,1
Fail,EL GUSANO ROJO II,2569420,06/07/2023,Restaurant,1,60613,41.958424798533414,-87.67374277557971,10,1
Pass,JINN'S FRESH,2464352,06/07/2023,Restaurant,1,60651,41.90196807669238,-87.77010811418137,26,1
Fail,TACOS EL TIO 2 INC.,2536798,06/07/2023,Restaurant,1,60634,41.93841272966437,-87.77043454131243,5,0
Fail,DUNKIN DONUTS,49348,06/07/2023,Restaurant,2,60639,41.90925843264482,-87.78492199480272,8,3
Fail,OPTIVER,2907101,06/07/2023,Restaurant,1,60601,41.884588371969095,-87.62327256105529,2,0
Pass,MARISCOS EL BARBAS,2744526,06/07/2023,Restaurant,1,60630,41.96400775372126,-87.73395032409566,15,4
Pass,IMMACULATE CONCEPTION SCHOOL,1981657,06/07/2023,School,1,60610,41.90850203760514,-87.63643566424516,10,3
Fail,KUROWSKI SAUSAGE SHOP & RICH,58973,06/07/2023,Grocery Store,1,60618,41.93530555224116,-87.71786010617684,12,1
Pass,SEASHELL RESTAURANT,2137180,06/07/2023,Restaurant,2,60636,41.767328200940014,-87.66400242735763,6,0
Pass,DR MARKET,2911706,06/07/2023,Grocery Store,3,60637,41.78379147407769,-87.6158576657317,1,0
Pass,SAVEWAY FOOD MART,2906846,06/07/2023,Grocery Store,3,60629,41.78665198546512,-87.68521292907148,6,0
Fail,BONSOIREE,1742271,06/08/2010,Restaurant,1,60647,41.91761294464501,-87.69591486630621,15,2
Fail,"TONY'S FINER FOODS ENTERPRISES, INC.",1717532,06/08/2010,Grocery Store,1,60641,41.93899382433603,-87.74269898946716,13,2
Pass,J & J FISH,1300963,06/08/2017,Restaurant,1,60644,41.88034981402218,-87.76527467412636,1,0
Pass,THE CHURRO WAFFLE,2601489,06/08/2018,Restaurant,1,60618,41.95385497271024,-87.7000724672253,9,2
Pass,SUBWAY / JAY SHREE INC,2601400,06/08/2018,Restaurant,1,60601,41.886567370886944,-87.62438467059714,0,0
Pass,Capriotti's Sandwich Shop,2483647,06/08/2018,Restaurant,1,60601,41.885353703982936,-87.62641328540737,2,0
Pass,SOUTHSIDE AFRICAN RESTAURANT,2437926,06/08/2022,Restaurant,1,60617,41.74451103957183,-87.5553659956619,0,0
Pass,EL PUERTO RESTAURANT,2906102,06/08/2023,Restaurant,3,60632,41.80829788515971,-87.69983243115266,0,0
Pass,Red Ribbon,2487606,06/08/2023,Restaurant,1,60630,41.97234928256036,-87.74682508578468,2,0
Fail,TGI FRIDAY'S,2437697,06/08/2023,Restaurant,1,60611,41.89404235828321,-87.62338515545798,6,0
Fail,TOVALA,2627040,06/08/2023,Restaurant,1,60609,41.82334034722429,-87.6465538473693,1,1
Pass,LENA'S PIZZA,1937407,06/08/2023,Restaurant,1,60638,41.77780767594992,-87.76867153019792,12,0
Fail,CHOP SUEY KITCHEN,2488190,06/08/2023,Restaurant,1,60644,41.880205089634494,-87.75958648612682,17,2
Pass,GIORGINOS PIZZA,2137941,06/08/2023,Restaurant,1,60638,41.777877739374624,-87.76508770903553,6,0
Pass,VALLE'S PRODUCE #5 CORPORATION,2802744,06/08/2023,Grocery Store,1,60638,41.777915318530674,-87.7744623742247,6,0
Pass,JEWEL FOOD STORE #3407,1394,06/08/2023,Grocery Store,1,60640,41.98218988461361,-87.66865162796088,3,0
Fail,DUNKIN DONUTS,2803748,06/08/2023,Restaurant,2,60610,41.91101314874418,-87.63801771166592,6,3
Pass,MILK & HONEY CAFE,1197794,06/08/2023,Restaurant,1,60622,41.903327164313254,-87.67566894260618,11,3
Fail,PLEASANT HOUSE PUB,2528533,06/08/2023,Restaurant,1,60608,41.85360792820767,-87.64637318840984,6,3
Pass,CAFE ROSA,2386048,06/08/2023,Restaurant,1,60638,41.79613354689054,-87.7603858621191,15,1
Pass,THE BLACK VEGAN,2780856,06/08/2023,Restaurant,1,60623,41.84985753265426,-87.7053434771034,5,0
Fail,SUBWAY,2834990,06/08/2023,Restaurant,1,60618,41.94682340031816,-87.688112633821,12,5
Pass,DE CACHE FOOD SERVICE INC/LA LAGARTIJA,2738464,06/08/2023,Restaurant,1,60607,41.87914036826553,-87.66689999886722,4,0
Pass,BEATNIK,2609157,06/08/2023,Restaurant,1,60622,41.89617940991237,-87.66752544530634,6,1
Fail,MR.NICKY'S GYROS,2797051,06/08/2023,Restaurant,1,60609,41.817042094931985,-87.63136993064244,3,1
Fail,G & V SUPERMARKET INC.,2912553,06/08/2023,Grocery Store,3,60617,41.702656739070896,-87.5631671747605,15,2
Fail,IRON AGE CHICAGO,2622405,06/08/2023,Restaurant,1,60622,41.90485662426528,-87.66859020422658,8,2
Pass,BLAZE PIZZA,2340600,06/08/2023,Restaurant,1,60661,41.88110007444254,-87.64131524410391,1,0
Fail,"LA PERLA CHICAGO, RESTAURANT & LOUNGE",2900983,06/08/2023,Restaurant,1,60657,41.93940208989375,-87.65040344659236,12,3
Fail,Taqueria Los Molcajetes Inc,2758268,06/08/2023,Restaurant,1,60639,41.92416135745671,-87.76045393873316,3,1
Fail,ROSIE'S SIDEKICK,2583492,06/08/2023,Restaurant,1,60647,41.92904973671673,-87.6976784608282,3,1
Pass,FAIR SHARE FINE FOOD,1334504,06/08/2023,Grocery Store,1,60638,41.777768668412264,-87.78233689461797,52,6
Pass,EL PUERTO RESTAURANT,2523216,06/08/2023,Restaurant,1,60632,41.80829788515971,-87.69983243115266,6,1
Fail,CAFE 63,2397958,06/08/2023,Restaurant,1,60638,41.77755966863637,-87.78171661702254,9,1
Fail,RPM ITALIAN,2120388,06/08/2023,Restaurant,1,60654,41.890935529568296,-87.62997108918054,9,3
Pass,MCDONALDS RESTAURANT # 14173,78375,06/08/2023,Restaurant,2,60610,41.91095447276479,-87.63455748223664,13,3
Fail,GORDITAS COLOTLAN NINAS & CHRIS CHRIS LLC,2900496,06/08/2023,Restaurant,1,60608,41.84767720039133,-87.67831668219681,34,10
Pass,JADE PALACE,2333768,06/08/2023,Restaurant,1,60623,41.84483539012294,-87.70489988979249,4,0
Fail,MI TOCAYA,2501098,06/08/2023,Restaurant,1,60647,41.928574981125955,-87.6975783536939,7,1
Pass,Food 4 Less Midwest #552,1596210,06/08/2023,Grocery Store,1,60636,41.76579077043187,-87.66396688645497,12,0
Pass,ASHAR INTERNATIONAL MARKET,2912046,06/08/2023,Grocery Store,2,60659,41.98571758747685,-87.69909642963309,1,0
Fail,HAPPY MART,2689023,06/08/2023,Grocery Store,1,60616,41.85205082671266,-87.63287403404587,20,1
Fail,FIVE GUYS BURGERS AND FRIES,2617086,06/08/2023,Restaurant,2,60601,41.885253768653754,-87.62463473109302,2,2
Fail,MARIANO'S FRESH MARKET #8508,2163775,06/08/2023,Grocery Store,1,60661,41.88055424541424,-87.64747040571781,10,0
Pass,HELEN BOROWICZ,31349,06/08/2023,Restaurant,1,60609,41.80841187187752,-87.6734100848603,2,0
Pass,TARGET,2138477,06/08/2023,Grocery Store,3,60603,41.88199519763546,-87.62764724522982,0,0
Pass,POPEYE'S  # 866,2738649,06/08/2023,Restaurant,1,60620,41.75546441273601,-87.65371781952274,11,0
Fail,POPEYE'S #865,2738689,06/08/2023,Restaurant,1,60620,41.75807784384386,-87.62769044523263,16,0
Fail,LAZARO CARDENAS ELEMENTARY,24051,06/08/2023,School,1,60623,41.848507096613424,-87.71598118785313,2,0
Pass,EL PUERTO RESTAURANT,2906103,06/08/2023,Restaurant,3,60632,41.80829788515971,-87.69983243115266,0,0
Fail,TROPICUBA CAFE,2807945,06/08/2023,Restaurant,1,60634,41.95328747561659,-87.76730016597165,21,2
Pass,SUBWAY,2037306,06/09/2010,Restaurant,1,60620,41.73617770759474,-87.64406634865368,0,0
Pass,HIGGINS TAVERN,22897,06/09/2014,Restaurant,1,60657,41.94161681584836,-87.65887368072896,0,0
Pass,JIMMY JOHNS,1879163,06/09/2017,Restaurant,1,60661,41.879600620704025,-87.64097255834218,1,0
Pass,FAIRGROUNDS,2511248,06/09/2017,Restaurant,1,60647,41.91079266346258,-87.6783306080725,0,0
Pass,WRIGLEYVILLE ROOFTOP,2458705,06/09/2017,Restaurant,2,60613,41.94912462529275,-87.6561243360456,0,0
Pass,HORIZON SCIENCE ACADEMY BELMONT CHARTER SCHOOL,3624947,06/09/2017,School,1,60639,41.92559566920453,-87.76984336585824,0,0
Pass,CRUSHED PIZZERIA,2647666,06/09/2021,Restaurant,1,60613,41.961477015001726,-87.66957102980291,0,0
Fail,BERNIE'S LUNCH  & SUPPER,2340941,06/09/2022,Restaurant,1,60654,41.89406148890399,-87.6372523399404,14,6
Pass,WOW BAO,1379974,06/09/2022,Restaurant,1,60611,41.897740856252504,-87.62396131598219,8,1
Pass,PAN ARTESANAL,2602146,06/09/2022,Bakery,1,60647,41.92467025197142,-87.72044496440567,1,0
Pass,KABOBCHI,2698908,06/09/2022,Restaurant,1,60607,41.86917813329073,-87.66490728096332,1,0
Fail,PILOT PROJECT,2652767,06/09/2023,Restaurant,1,60647,41.91999334817616,-87.69282669391245,5,0
Pass,WOLCOTT COLLEGE PREPARATORY HIGH SCHOOL,2912373,06/09/2023,Restaurant,1,60622,41.89161959288818,-87.67463356354423,0,0
Pass,Lake View (H/S),46211,06/09/2023,School,1,60613,41.95478361382229,-87.66891642506774,0,0
Pass,LA FLOR DE ACAPULCO INC,26892,06/09/2023,Restaurant,1,60639,41.92061915534823,-87.77654921488606,11,1
Pass,AZTECA JALISCO RESTAURANTE,2807527,06/09/2023,Restaurant,1,60634,41.94548695122975,-87.7766373253142,3,0
Fail,CLOUD HIGH SMOKE SHOP,2906030,06/09/2023,Grocery Store,3,60632,41.79355667558634,-87.70370232128147,13,2
Fail,DIVA RESTAURANT,2060545,06/09/2023,Restaurant,1,60657,41.94674200802527,-87.64961474609929,9,2
Fail,MIKKEY'S RETRO GRILL,2615910,06/09/2023,Restaurant,1,60617,41.74684499702,-87.58601627170704,40,4
Fail,JIMMYS BEST,2617464,06/09/2023,Restaurant,1,60636,41.781204365264514,-87.66411327951789,4,1
Fail,"JOLA & HETMAN DELI, LTD.",1620210,06/09/2023,Grocery Store,1,60641,41.93848955137405,-87.76457722521602,11,1
Pass,JEWEL FOOD STORE #3376,1909968,06/09/2023,Grocery Store,1,60661,41.88891817356032,-87.64447797292972,4,0
Fail,THE HOAGIE PLACE INC,2501370,06/09/2023,Restaurant,1,60620,41.74561896282266,-87.64374767916266,13,2
Fail,ANN'S BAKERY INC,28434,06/09/2023,Bakery,1,60622,41.89594325172682,-87.6816023916279,29,9
Fail,RAVENSWOOD ICE CREAM,2912552,06/09/2023,Restaurant,2,60618,41.961566786867905,-87.67904386386867,2,2
Pass,DAVID G FARRAGUT ACADEMY  H/S,53091,06/09/2023,School,1,60623,41.8485793015058,-87.70866954091203,1,0
Fail,SAVANNA RESTAURANT,2857220,06/09/2023,Restaurant,1,60657,41.94281448841558,-87.64950812514198,9,3
Pass,THE NEW BILLYS FISH AND CHICKEN INC.,2911715,06/09/2023,Restaurant,1,60619,41.75149187086611,-87.6050652308553,5,0
Pass,Backyard Grill,1514864,06/09/2023,Restaurant,1,60646,41.9969891812556,-87.72876514510317,7,1
Pass,DUNKIN DONUTS/BASKIN ROBBINS,2340680,06/09/2023,Restaurant,2,60628,41.70741801079386,-87.61416989670083,5,2
Pass,JB'S DELI INC.,1332670,06/09/2023,Restaurant,1,60640,41.98172336588329,-87.66828765522929,8,1
Pass,OMAKIN RESTAURANT,2708504,06/09/2023,Restaurant,2,60615,41.79479402426513,-87.62291510355041,5,0
Pass,SUBWAY,1272426,06/09/2023,Restaurant,1,60657,41.93704235000386,-87.64814829224738,11,0
Pass,WENTWORTH SEAFOOD HOUSE,2574484,06/09/2023,Restaurant,1,60616,41.852023150198406,-87.63184844304722,3,0
Fail,SPICY GRANDMA KITCHEN,2689461,06/09/2023,Restaurant,1,60616,41.849383700858304,-87.63178961430137,7,0
Pass,AUGUSTUS TOLTON CATHOLIC ACADEMY,3450635,06/09/2023,School,1,60619,41.76501839601443,-87.61699883664217,8,3
Pass,GRACIE O'MALLEY'S,2780656,06/09/2023,Restaurant,1,60641,41.95439287529983,-87.74916797752299,13,1
Pass,POTBELLY SANDWICH WORKS LLC,1474562,06/09/2023,Restaurant,1,60647,41.911216984345366,-87.67733343718919,4,0
Fail,MONTROSE DELI,2184394,06/09/2023,Grocery Store,1,60634,41.95272165794881,-87.79136221262823,10,2
Pass,THOMAS COFFEE SHOP,7545,06/09/2023,Restaurant,1,60617,41.73684226984659,-87.5829466262428,32,3
Pass,MARIA SAUCEDO ELEMENTARY,29151,06/09/2023,School,1,60623,41.84796858806106,-87.6972871230895,4,0
Pass,DUNKIN DONUTS,49348,06/09/2023,Restaurant,2,60639,41.90925843264482,-87.78492199480272,11,4
Pass,FAIRPLAY FOODS,10947,06/09/2023,Grocery Store,1,60643,41.69167920403068,-87.67977917252558,8,0
Pass,DAGUAN NOODLE,2386079,06/09/2023,Restaurant,1,60616,41.852010428019845,-87.63214186708234,6,0
Pass,CHARLES EVANS HUGHES PUBLIC SCHOOL,23901,06/09/2023,School,1,60623,41.860490326753045,-87.73177486356914,0,0
Fail,CENTRAL GENERAL MERCHADISE,2766697,06/09/2023,Grocery Store,2,60644,41.886554498523715,-87.76523430291367,8,1
Pass,John's Pizzeria,2094224,06/09/2023,Restaurant,1,60647,41.92000941972242,-87.6876347047667,4,1
Fail,EL TRAGON TAQUERIA,2808102,06/09/2023,Restaurant,1,60642,41.90450210717989,-87.64826686780404,4,1
Pass,Greeley,22661,06/09/2023,School,1,60613,41.95283701350835,-87.65097549411013,1,0
Fail,EL SIETE CATERING,2912378,06/09/2023,Restaurant,1,60632,41.81761821523332,-87.70420285126097,7,1
Fail,Carver Primary/WHEATLEY/CARVER C.P.C.,22621,06/09/2023,School,1,60827,41.65367427506517,-87.59952683280298,29,6
Fail,BUNDOO KHAN,2802568,06/09/2023,Restaurant,1,60659,41.99755417277127,-87.69377017915909,17,2
Pass,Ravenswood,25061,06/09/2023,School,1,60613,41.960741285863286,-87.67095905441798,1,0
Fail,GREEN STREET LOCAL,2428384,06/09/2023,Restaurant,1,60607,41.87950076686327,-87.64860811802541,7,1
Pass,PEIRCE (BOARD OF EDUCATION),24891,06/09/2023,School,1,60660,41.98342818917878,-87.66586537292214,1,0
Fail,NOODLES & COMPANY #673,2308660,06/09/2023,Restaurant,1,60607,41.86888416001797,-87.63939254027898,4,1
Fail,POPEYE'S #864,2738647,06/09/2023,Restaurant,1,60617,41.73591610860575,-87.58577277880867,20,4
Pass,JAMES G.BLAINE ELEMENTARY SCHOOL,22261,06/09/2023,School,1,60613,41.95080811575519,-87.66495824886593,0,0
Pass,TAQUERIA MI LINDA HACIENDA INC.,2093641,06/09/2023,Restaurant,1,60639,41.917150837547354,-87.73666808006139,5,0
Pass,JOSEPH BRENNEMANN ELEMENTARY SCHOOL,25991,06/09/2023,School,1,60613,41.95997841282448,-87.64971223286679,0,0
Pass,DOWNSTATE DONUTS,2856876,06/09/2023,Restaurant,1,60640,41.96549258637949,-87.658791595264,11,1
Pass,RED SNAPPER,2433121,06/09/2023,Restaurant,2,60619,41.743922906387006,-87.61468748613066,13,1
Fail,SOFIA BAKERY,2850264,06/09/2023,Bakery,1,60632,41.81815533477894,-87.69784413887284,4,2
Fail,TACO SUR BIRRERIA,2896102,06/09/2023,Restaurant,1,60623,41.83697598311837,-87.72420568070659,19,3
Pass,PETEY'S,2294492,06/09/2023,Restaurant,1,60609,41.80920223511207,-87.63286102997611,1,0
Fail,JENIN FOOD INC,2906831,06/09/2023,Grocery Store,3,60637,41.794290885736984,-87.62042895829511,12,2
Pass,ERIS BREWERY AND CIDER HOUSE,2321253,06/09/2023,Restaurant,1,60641,41.95368581782097,-87.73412338676303,6,0
Pass,KING FISH AND CHICKEN FOOD MART,2882631,06/09/2023,Grocery Store,2,60620,41.746625624888956,-87.66319622290712,0,0
Fail,LA PALMA SUPERMERCADO,2912230,06/09/2023,Grocery Store,1,60629,41.778567329202176,-87.72141632893818,2,0
Fail,PHILLY'S BEST,1909742,06/09/2023,Restaurant,1,60661,41.877843584048115,-87.6467818341113,15,3
Pass,FIVE STAR GENERAL MERCHANT,2263226,06/10/2013,Grocery Store,3,60612,41.8795066466314,-87.68624161104319,0,0
Pass,CITGO,1742117,06/10/2014,Grocery Store,3,60643,41.70674498103866,-87.64983046166067,0,0
Pass,HAPPY GARDEN,2362723,06/10/2016,Restaurant,1,60634,41.93799082508693,-87.81945187250604,0,0
Pass,COSTCO WHOLESALE # 1107,2147714,06/10/2019,Grocery Store,1,60608,41.862402424927375,-87.66641896815713,1,0
Fail,CASA HERNANDEZ,1047126,06/10/2019,Grocery Store,1,60626,42.00889670936706,-87.67331123054235,17,4
Pass,CHICK-FIL-A AT MILLENNIUM PARK (IL) IN-LINE,2850191,06/10/2022,Restaurant,1,60603,41.88026337218459,-87.62450498038699,0,0
Pass,AL'S FOOD MART,1943229,06/11/2010,Grocery Store,2,60651,41.89842933098916,-87.76091119548943,0,0
Pass,LAS DELICIAS DE MICHOACAN INC,2334223,06/11/2014,Restaurant,2,60623,41.83690758209491,-87.732066025972415,0,0
Fail,LA PRIMERA,33916,06/11/2014,Grocery Store,2,60640,41.972904166556006,-87.66813299860638,7,3
Fail,FRESH MARKET PLACE,2510994,06/11/2018,Grocery Store,1,60639,41.92427271358551,-87.75211503765784,9,3
Pass,PARADISE PARK,2609367,06/11/2019,Restaurant,1,60622,41.91040566941239,-87.67558657129689,0,0
Pass,ROCKWELL'S NEIGHBORHOOD GRILL,1479249,06/11/2021,Restaurant,1,60625,41.96580612741261,-87.6938674921247,0,0
Pass,TACO BELL # 32179,2652587,06/11/2021,Restaurant,1,60632,41.7953624723521,-87.7233692082325,0,0
Pass,NIU,1817131,06/12/2012,Restaurant,1,60611,41.8911397362657,-87.6188063715662,0,0
Pass,VEGAS FOOD & LIQUOR INC,19322,06/12/2012,Grocery Store,3,60653,41.82393055345694,-87.61791089426521,0,0
Pass,LOVELY KITCHEN AND CAFE,2496518,06/12/2017,Restaurant,1,60642,41.902193107896,-87.66489390402961,1,0
Fail,BONCI,2506878,06/12/2023,Restaurant,1,60607,41.88482262029684,-87.65080649153798,3,2
Pass,ST FERDINAND,2048653,06/12/2023,School,1,60634,41.937581437919235,-87.77482277812177,9,0
Pass,AMERICANA SUBMARINE,1677809,06/12/2023,Grocery Store,1,60605,41.876818253090505,-87.63089450000888,3,2
Fail,POTBELLY SANDWICH  WORKS,1913925,06/12/2023,Restaurant,1,60614,41.93252953939086,-87.6537938531344,12,1
Pass,CHECKERS / RALLY'S,2881902,06/12/2023,Restaurant,1,60609,41.79491574083117,-87.63037666540296,1,0
Pass,MCCB,2549485,06/12/2023,Restaurant,1,60616,41.853681636731515,-87.63339594961039,10,1
Fail,GINO & MARTY'S,2846261,06/12/2023,Restaurant,1,60607,41.88448745290833,-87.64919115927871,7,2
Pass,Giordano's of Lincoln Square,2551148,06/12/2023,Restaurant,1,60618,41.961562033463856,-87.67945219695042,2,0
Pass,PLENTY CHINESE RESTAURANT,2163614,06/12/2023,Restaurant,1,60618,41.96156558328676,-87.67912568076214,6,0
Pass,EL BARAKAH SUPER MARKET,2059761,06/12/2023,Grocery Store,3,60649,41.763909558203146,-87.5606414961611,12,5
Fail,PANERA BREAD #1152,2771475,06/12/2023,Restaurant,1,60614,41.92514195959395,-87.67742471570548,23,6
Fail,TACO NIETOS,2069782,06/12/2023,Restaurant,1,60617,41.722619985023755,-87.55407800189569,48,14
Fail,TESFA ETHIOPIAN CUISINE,2523271,06/12/2023,Restaurant,1,60640,41.96531062724145,-87.65578121780803,6,0
Fail,SENOR PAN CAFE,2658639,06/12/2023,Restaurant,1,60639,41.931325649974134,-87.7538350532785,5,1
Fail,Popeyes Chicken And Biscuits,2069431,06/12/2023,Restaurant,1,60630,41.969509310771365,-87.76233991171351,11,5
Pass,"LA BAHIA DE ACAPULCO, INC.",2042857,06/12/2023,Restaurant,1,60609,41.80869851544912,-87.6662339034892,7,2
Pass,L & M FINE FOODS,2631146,06/12/2023,Grocery Store,1,60618,41.96127036208352,-87.68358899797359,4,0
Pass,LAS TABLAS ON LINCOLN,1717064,06/12/2023,Restaurant,1,60657,41.93523047183199,-87.66266191648539,4,0
Pass,Taco Bell,2827256,06/12/2023,Restaurant,1,60620,41.74988068992335,-87.68298644751452,2,0
Fail,ROCKY'S TACOS,64463,06/12/2023,Restaurant,1,60626,42.01027404074789,-87.67409926340771,4,1
Fail,BLACKWOOD BBQ,2326452,06/12/2023,Restaurant,1,60661,41.88097439290438,-87.64131135434275,4,1
Pass,WRIGLEVILLE DBA DUNKIN DONUTS,2314996,06/12/2023,Restaurant,2,60613,41.947139696092776,-87.65376603342293,4,1
Pass,MY PLACE,2698735,06/12/2023,Restaurant,1,60605,41.86551744937986,-87.62564805803324,10,2
Pass,ROAD RANGER #187,2163013,06/12/2023,Restaurant,1,60608,41.832133802910384,-87.69472805927644,4,1
Pass,DRAGON BOWL,2749614,06/12/2023,Restaurant,1,60616,41.838333031882655,-87.63257553845861,5,0
Fail,COSI,1597223,06/12/2023,Restaurant,1,60602,41.88280622661767,-87.62928149568309,3,3
Fail,Wingstop,2569564,06/12/2023,Restaurant,1,60634,41.93623461145712,-87.76656405018639,7,2
Pass,TGI FRIDAY'S,2437697,06/12/2023,Restaurant,1,60611,41.89404235828321,-87.62338515545798,11,0
Pass,CLOUD HIGH SMOKE SHOP,2906030,06/12/2023,Grocery Store,3,60632,41.79355667558634,-87.70370232128147,15,2
